x1,x2,x3,x4,loss_estimate,iter
489.2282985150814,889.0260947868228,980.4172875359654,505.4722351953387,0.06803203538293773,67
838.4907529229355,400.0,828.4138479400934,1000.0,0.05227458870672724,68
940.3853794559836,521.7373166233301,686.051244661212,870.2034790068865,0.13193470619811148,69
1000.0,1000.0,1000.0,1000.0,0.18793080559998693,70
1000.0,1000.0,846.2985416636182,621.9222557590383,0.019981834695731154,71
687.3112017288804,858.4787610918283,547.499492764473,432.55753703415394,0.15958739317359583,72
1000.0,912.745045599159,816.6153219579669,739.7979528698877,0.0438326194805219,73
635.1600859314203,437.3517593368888,532.1137657389045,516.2970535457134,0.2821804761678669,74
663.590098943121,681.1252312825559,846.5257912468021,672.1976013192402,0.013224541124941903,75
1000.0,1000.0,400.0,1000.0,0.35150333144791157,76
854.9626706168056,431.20528627187014,714.9094494059682,984.3481285497546,0.11500409515479992,77
852.4288274347782,754.931023158133,756.9772485643625,705.5222760885954,0.0652087616818503,78
1000.0,919.051207327001,829.727505315772,629.5615520676967,0.04545411423088512,79
919.3395940448414,1000.0,863.5696438273728,575.3964809718061,0.006092828276566185,80
930.9758262322331,1000.0,876.0381444244581,557.3306214515102,0.02138766909957605,81
934.0244605396027,1000.0,848.9095947608278,617.2013273925797,0.024312005112305492,82
458.4545101238027,1000.0,853.6572454373028,540.9905205688134,0.00837379151434413,83
400.0,1000.0,400.0,1000.0,0.17235274769338932,84
1000.0,400.0,1000.0,1000.0,0.07494426452030009,85
465.2262923815839,1000.0,855.4930190499582,562.9352917096992,0.017292854463814507,86
933.7513414350339,557.8822543169805,883.820401331438,1000.0,0.029318823599580334,87
950.5057038768512,1000.0,894.8920146019639,551.0839707769846,0.026024611774558407,88
1000.0,642.5158161808558,836.2339351012492,1000.0,0.05767662894952414,89
916.17683973657,717.2080407123008,882.7517975508692,811.0279214320545,0.003458570892762901,90
877.1719023132266,656.9044933836088,874.8468816198,819.2890453136467,0.01872436705548438,91
944.806580665665,745.014917786533,872.9926644380462,790.2896777401351,0.019245794823267114,92
906.6118842206994,743.5829245213615,884.4643692844431,831.3890539712359,0.024481075335047328,93
917.7417613348056,833.4569364616605,872.1451800909699,691.7148489925858,0.01674758302868826,94
871.9551053583365,602.5705753933605,876.9936276310318,869.7288657860264,0.012269987362494366,95
867.9517893345477,675.5383388873078,867.9670215365746,757.0823399113488,0.04252873667009321,96
918.3897051855296,645.3359525899775,884.5478165730835,895.392510273075,0.013864066777905311,97
576.4021585970546,777.2850596621284,857.6642973338091,621.6337329534081,0.006705187584120527,98
576.3537713463311,713.7298760102897,865.79590249845,629.796844621901,0.012908874117667479,99
544.0247329962033,801.3520202360467,864.121416193015,564.5129025850089,0.03633060853769301,100
